name,address,category
Baimarket,"Переулок Тасшокы, 2, Астана",Продукты
Anisa,"Улица Кайым Мухамедханов, 23а, Астана",Продукты
Бастау,"Улица Шыганак, 1, Астана",Продукты
Avenue Market,"Кабанбай батыр проспект, 64, Астана",Продукты
Layan,"Улица Бухар жырау, 19, Астана",Продукты
Зара,"Улица Алия Молдагулова, 12/1, Астана",Продукты
Dastur market,"Улица Толе би, 14, Астана",Продукты
Ай-су,"Улица Кордай, 2, Астана",Продукты
Марс,"Аль-Фараби проспект, 13п, Астана",Продукты
Лаура,"Улица Е-15, 11/1, Астана",Продукты
Нагима,"Улица Сыганак, 2, Астана",Продукты
Мая,"Улица Манас, 3/1, Астана",Продукты
Талшын,"Улица Айнакол, 89/1, Астана",Продукты
Assorti,"Проспект Улы Дала, 45, Астана",Продукты
Рахмет,"Улица Култегин, 5, Астана",Продукты
Aport,"Улица Алихан Бокейхан, 27/4, Астана",Продукты
Бауырсақ,"Амангельды Иманова улица, 18/1, Астана",Продукты
Арсен,"Улица Сарайшык, 5д, Астана",Продукты
Роза ветров,"Улица Желтоксан, 2т, Астана",Продукты
Елмар,"Улица Жумекен Нажимеденов, 5/1, Астана",Продукты
Самира,"Улица Кордай, 100, Астана",Продукты
Нур,"Султанмахмута Торайгырова улица, 8, Астана",Продукты
Игилик,"Улица Сырдария, 62, Астана",Продукты
De Luxe,"Улица Асан Кайгы, 8, Астана",Продукты
Арaйлым,"Улица Таскескен, 5, Астана",Продукты
Azyq-tulik,"Проспект Туран, 46а, Астана",Продукты
Тамаша,"Проспект Мангилик Ел, 50, Астана",Продукты
Qanat,"Улица Маншук Маметова, 8, Астана",Продукты
Salem,"Улица Санжара Асфендиярова, 6, Астана",Продукты
Жанель,"Улица Санжара Асфендиярова, 3, Астана",Продукты
Эмир,"Александр Кравцов улица, 1/1, Астана",Продукты
Апельсин,"Улица Ахмет Байтурсынулы, 18, Астана",Продукты
Али Маркет,"Улица Кенесары, 73, Астана",Продукты
Биби,"Улица Ахмет Байтурсынулы, 47, Астана",Продукты
Ару,"Улица Санжара Асфендиярова, 10, Астана",Продукты
Дони Маркет,"Улица Кайым Мухамедханов, 23, Астана",Продукты
Ясмина,"Улица Мухамеджан Тынышбайулы, 5, Астана",Продукты
Apero,"Улица Куйши Дина, 46, Астана",Продукты
Сәтті,"Улица Алихан Бокейхан, 25а, Астана",Продукты
Kiwi market,"ЖК Сырдария, улица Е-435, 3, Астана",Продукты
Асия,"Улица Алихан Бокейхан, 29Б, Астана",Продукты
Береке,"ЖК Бараева, улица Александр Бараев, 13, Астана",Продукты
Магнит,"Улица Жубан Молдагалиев, 4 к2, Астана",Продукты
Томирис,"Улица Кенжебек Кумисбеков, 11, Астана",Продукты
Мечта,"Улица Еренкабырга, 14а, Астана",Продукты
Диана,"Улица Шамши Калдаяков, 28, Астана",Продукты
Степной,"Улица Ахмет Байтурсынулы, 8, Астана",Продукты
Браво,"Проспект Республики, 59, Астана",Продукты
Нұр,"Улица Манатау, 2, Астана",Продукты
Кызыл ту,"Улица Сыганак, 14, Астана",Продукты
Темеш,"Проспект Абылай хана, 4/5, Астана",Продукты
Дарья,"Улица Нуртас Ондасынов, 66, Астана",Продукты
Дони,"Проспект Бауыржан Момышулы, 19/2, Астана",Продукты
Nomad,"Улица Кенен Азербаев, 4/1, Астана",Продукты
Adina,"Улица Ахмет Байтурсынулы, 53/1, Астана",Продукты
Фортуна,"Улица Кенесары, 47, Астана",Продукты
Tvoimarket,"Улица Шолпан Иманбаевой, 10, Астана",Продукты
Фермер,"Улица Кенжебек Кумисбеков, 4, Астана",Продукты
Rahmet,"Улица Абикен Бектуров, 4/1, Астана",Продукты
Сәтті,"Улица Сакена Сейфуллина, 8, Астана",Продукты
Айдар,"Улица Алихан Бокейхан, 11, Астана",Продукты
Раяна,"Переулок Мырзашол, 4/1, Астана",Продукты
Хан,"Мукан Тулебаев улица, 5, Астана",Продукты
Bro market,"Улица Кайрат Рыскулбеков, 6а, Астана",Продукты
Турхан,"Проспект Республики, 26/2, Астана",Продукты
Амина,"Улица Кайрат Рыскулбеков, 27/2, Астана",Продукты
Бик и Дос,"Улица Габидена Мустафина, 21/2, Астана",Продукты
Рубиком,"Улица Бейбитшилик, 61, Астана",Продукты
Батя,"Улица Жумабека Ташенова, 17, Астана",Продукты
One Market,"Проспект Улы Дала, 29, Астана",Продукты
Aksu market,"Улица Е 509, 7, Астана",Продукты
Tanda,"Улица Жанибека тархана, 7, Астана",Продукты
Жандос,"Улица Жанибека тархана, 9, Астана",Продукты
Сымбат,"Проспект Тауелсиздик, 34/9, Астана",Продукты
Найман,"Улица Балкантау, 27а, Астана",Продукты
Асем,"Улица Сыганак, 64/1, Астана",Продукты
Tamdy,"Улица Ахмет Байтурсынулы, 14/1, Астана",Продукты
Асад,"Проспект Абая, 92/2, Астана",Продукты
Ali Mart,"Улица Алихан Бокейхан, 15, Астана",Продукты
Balausa,"Улица Жумекен Нажимеденов, 29, Астана",Продукты
Санжар,"Проспект Республики, 5/1, Астана",Продукты
Limon,"Улица Кайым Мухамедханов, 6, Астана",Продукты
Раяна,"Улица Беимбет Майлин, 23, Астана",Продукты
Baimarket,"Улица Азербайжана Мамбетова, 10/1, Астана",Продукты
Асылым,"Улица Сарайшык, 7, Астана",Продукты
Айлин,"Проспект Ракымжан Кошкарбаев, 46/1, Астана",Продукты
Daryn,"Улица Кенесары, 64, Астана",Продукты
My Mart,"Улица Абикен Бектуров, 4/6, Астана",Продукты
Адия,"ЖК Достар 2, улица Габидена Мустафина, 21/6, Астана",Продукты
MaxiMart,"Улица Сафуан Шаймерденов, 8, Астана",Продукты
Гульжан,"Улица Сыдык Мухамеджанов, 29, Астана",Продукты
Байлық,"Улица Акмешит, 5а, Астана",Продукты
Baimarket,"Керей, Жанибек хандар улица, 5/1, Астана",Продукты
77,"Проспект Туран, 43/3, Астана",Продукты
LH market,"Улица Гейдара Алиева, 1, Астана",Продукты
Anar market,"Проспект Туран, 55/11, Астана",Продукты
Astor,"Проспект Богенбай батыр, 7, Астана",Продукты
Ырыс,"Улица Алихан Бокейхан, 11, Астана",Продукты
Sezim market,"Улица Роза Багланова, 4, Астана",Продукты
B market,"Проспект Улы Дала, 41/4, Астана",Продукты
S`meal,"Проспект Тауелсиздик, 23, Астана",Продукты
Любимый,"Улица Манас, 21, Астана",Продукты
Оазис,"Улица Бейбарыс Султан, 12, Астана",Продукты
Қазығұрт,"Проспект Богенбай батыр, 54, Астана",Продукты
Еркебулан,"Улица Шолпан Иманбаевой, 2/1, Астана",Продукты
Dara,"Улица Бухар жырау, 32, Астана",Продукты
Арай,"Улица Азербайжана Мамбетова, 16, Астана",Продукты
Gamma,"Улица Абикен Бектуров, 9, Астана",Продукты
Аида,"Улица Шалкоде, 6/1, Астана",Продукты
Nur-Ai,"Проспект Абылай хана, 43Б, Астана",Продукты
Жайлау,"Улица Казыбек би, 9/3, Астана",Продукты
Сауле,"Проспект Бауыржан Момышулы, 4, Астана",Продукты
Казына,"Улица Габидена Мустафина, 21/2, Астана",Продукты
Lemon,"Улица Сарайшык, 5/1, Астана",Продукты
Аяулым,"Улица Бердибек Сокпакбаев, 16/1, Астана",Продукты
Алтын Шар,"Улица Абикен Бектуров, 4в, Астана",Продукты
Akbulak Mart,"Улица Аскар Токпанов, 22, Астана",Продукты
Адал,"Улица Сауран, 5, Астана",Продукты
Айлуна,"Проспект Туран, 65а, Астана",Продукты
Амир,"Улица Сакена Сейфуллина, 46/2, Астана",Продукты
Алтын,"Проспект Абылай хана, 56, Астана",Продукты
Аида,"Улица Алия Молдагулова, 23, Астана",Продукты
Адина,"Улица Евгения Брусиловского, 10/2, Астана",Продукты
Вкус life,"Улица Кенесары, 65, Астана",Продукты
Нур,"Улица Обаган, 19, Астана",Продукты
Айлин,"Улица Кордай, 81, Астана",Продукты
Сабина,"Улица Абикен Бектуров, 4/1, Астана",Продукты
Луина,"Улица Сауран, 12/1, Астана",Продукты
Асем,"Улица Акбугы, 8а, Астана",Продукты
Aiva market,"Улица Е 669, 13, Астана",Продукты
Жақсылық,"Улица Алихан Бокейхан, 16/3, Астана",Продукты
Адал,"ЖК Жайна, улица Кенен Азербаев, 47, Астана",Продукты
Катюша,"Улица Аккум, 17, Астана",Продукты
Яссы,"Улица Окжетпес, 42a, Астана",Продукты
Korzinka,"Проспект Тауелсиздик, 24Б, Астана",Продукты
Айсұлу,"Проспект Тауелсиздик, 40/3, Астана",Продукты
Айлин,"Кабанбай батыр проспект, 53 блок D10, Астана",Продукты
Лаяна,"Проспект Мангилик Ел, 38, Астана",Продукты
Арзу,"Проспект Республики, 6/1, Астана",Продукты
Акжол,"Улица Кенесары, 65, Астана",Продукты
Bereke,"Улица Алексея Петрова, 10/1, Астана",Продукты
G market,"Улица Бухар жырау, 23, Астана",Продукты
Asyl market,"Улица Толе би, 61, Астана",Продукты
Бекарыс,"Улица Чингиз Айтматов, 29а, Астана",Продукты
Алатау,"Улица Касым Аманжолов, 32, Астана",Продукты
Astana Market,"Проспект Туран, 32, Астана",Продукты
Береке,"Улица Кайым Мухамедханов, 10а, Астана",Продукты
Smile,"Улица Бухар жырау, 42, Астана",Продукты
Farkhat,"Проспект Улы Дала, 47/1, Астана",Продукты
Haciп,"Улица Куйши Дина, 2/2, Астана",Продукты
Aport,"Улица Роза Багланова, 6/4, Астана",Продукты
Syntas,"Улица Кордай, 83, Астана",Продукты
Азель,"Улица Динмухамед Конаев, 35, Астана",Продукты
Tarlan,"Улица Аманжол Болекпаев, 4, Астана",Продукты
Аспан,"Улица Каныш Сатпаев, 20/1, Астана",Продукты
Ulpan,"Улица Желтоксан, 30/2, Астана",Продукты
Broccoli,"Проспект Улы Дала, 33, Астана",Продукты
Нұрмаркет,"Улица Шамши Калдаяков, 26, Астана",Продукты
Удача,"Улица Илияс Есенберлин, 19, Астана",Продукты
DAMU market,"Улица Сарыбулак, 34, Астана",Продукты
Марс,"ЖК Арман кала-9, улица Туркестан, 30/1, Астана",Продукты
Use,"Улица Казыбек би, 37, Астана",Продукты
Нур,"Улица Алиби Жангельдин, 12а, Астана",Продукты
Vill mart,"Кабанбай батыр проспект, 46/1, Астана",Продукты
Әмір,"Султанмахмута Торайгырова улица, 3, Астана",Продукты
Saf market,"Улица Боталы, 26/4, Астана",Продукты
Кайрат,"Проспект Нургиса Тлендиева, 151а, Астана",Продукты
Росинка,"Проспект Ракымжан Кошкарбаев, 68, Астана",Продукты
Амина,"Улица Жумекен Нажимеденов, 29/2, Астана",Продукты
Rabat,"Улица Зеренды, 39а, Астана",Продукты
Айкоркем,"Улица Касым Кайсенов, 4, Астана",Продукты
777,"ЖК Сказка, улица Аманжол Болекпаев, 10/1, Астана",Продукты
Мерей,"Улица Алексея Петрова, 5/2, Астана",Продукты
АО маркет,"Улица Санжара Асфендиярова, 7, Астана",Продукты
Korzinka,"Улица Кайрат Рыскулбеков, 31/1, Астана",Продукты
A7 market,"Улица Алтыбакан, 1, Астана",Продукты
Альтаир,"Улица Бухар жырау, 27, Астана",Продукты
Коктем,"Улица Сыганак, 4, Астана",Продукты
Nurzat,"Улица Касым Аманжолов, 28/2, Астана",Продукты
Домашний Гастроном,"Проспект Тауелсиздик, 21/6, Астана",Продукты
Ayanura,"Улица Кенесары, 52, Астана",Продукты
Али,"Е 915 улица, 15, Астана",Продукты
Жолдыжан,"Улица Жидели, 9/2, Астана",Продукты
Мини-маркет,"Проспект Республики, 27/1, Астана",Продукты
Аспан Маркет,"Улица Касым Аманжолов, 20, Астана",Продукты
Продуктовый магазин,"Переулок Акжелен, 11, Астана",Продукты
Айгерім,"Керей, Жанибек хандар улица, 12/1, Астана",Продукты
Шынар,"Улица Сауран, 9а, Астана",Продукты
Capital,"Аль-Фараби проспект, 9, Астана",Продукты
Нур,"Проспект Ракымжан Кошкарбаев, 37, Астана",Продукты
Orda market,"Проспект Абылай хана, 52а, Астана",Продукты
Хан,"Проспект Мангилик Ел, 76, Астана",Продукты
333,"Улица Тарас Шевченко, 10/1, Астана",Продукты
Нурай,"Улица Касым Кайсенов, 2, Астана",Продукты
Умiт,"Улица Куйши Дина, 8, Астана",Продукты
777,"Проспект Туран, 55/8, Астана",Продукты
Ерсұлтан,"Улица Санжара Асфендиярова, 11, Астана",Продукты
Kentau,"Никита Митченко улица, 4, Астана",Продукты
Шугыла Маркет,"Улица Шугыла, 30, Астана",Продукты
Теңге,"Улица Карасакал Еримбет, 11а, Астана",Продукты
Temirlan,"Улица Кордай, 79, Астана",Продукты
Vitaminka,"Улица Кайым Мухамедханов, 8, Астана",Продукты
Baqpen,"Улица Азильхан Нуршаихов, 6/1, Астана",Продукты
Байлық,"Улица Сауран, 3/1, Астана",Продукты
Алматы,"Улица Сакена Сейфуллина, 61а, Астана",Продукты
Ырыс,"Улица Аманжол Болекпаев, 19, Астана",Продукты
Мирас,"Улица Толе би, 40, Астана",Продукты
Даяна,"Кабанбай батыр проспект, 59Б, Астана",Продукты
Сатый,"Проспект Абая, 76/1, Астана",Продукты
Алинур,"Проспект Тауелсиздик, 31/3, Астана",Продукты
Dosmart,"Улица Мухамеджан Тынышбайулы, 8, Астана",Продукты
Алия,"Проспект Женис, 5/1, Астана",Продукты
RatAli,"Проспект Абылай хана, 26/1, Астана",Продукты
Qazyna,"Улица Илияс Омаров, 13, Астана",Продукты
Бейбарыс,"ЖК Достар 2, улица Габидена Мустафина, 21/7, Астана",Продукты
Табыс,"Проспект Женис, 18/1, Астана",Продукты
Аруна,"Улица Габит Мусрепов, 2/2, Астана",Продукты
Qazyna,"Проспект Туран, 55к, Астана",Продукты
36,"Улица Сарайшык, 36, Астана",Продукты
My Mart,"Аль-Фараби проспект, 16, Астана",Продукты
Ак жол,"Улица Александр Бараев, 14/2, Астана",Продукты
B&B,"Улица Максут Нарикбаев, 12, Астана",Продукты
Berdar,"Улица Жумекен Нажимеденов, 16е, Астана",Продукты
Отбасы,"Аль-Фараби проспект, 5, Астана",Продукты
Тилек,"Улица Александра Пушкина, 15, Астана",Продукты
Хадиша,"Улица Шамши Калдаяков, 24, Астана",Продукты
Bibikadisha,"Улица Фариза Онгарсынова, 8/1, Астана",Продукты
Elite,"Улица Максут Нарикбаев, 9, Астана",Продукты
Мадина,"Улица Шалкоде, 1, Астана",Продукты
Baimart,"Улица Акселеу Сейдимбек, 7, Астана",Продукты
Татьяна,"Улица Алексея Петрова, 12/2а, Астана",Продукты
Султан,"Улица Кенесары, 52, Астана",Продукты
Лея,"Улица Мухтара Ауэзова, 38/1, Астана",Продукты
Freshfood,"Проспект Мангилик Ел, 62/3, Астана",Продукты
Apero,"Улица Айнакол, 66, Астана",Продукты
Кира,"Улица Жубан Молдагалиев, 2/2, Астана",Продукты
Мама,"Улица Чингиз Айтматов, 77/8, Астана",Продукты
Төре Маркет,"Улица Кайрат Рыскулбеков, 29а, Астана",Продукты
Шамшия,"Улица Жанайдар Жирентаев, 9, Астана",Продукты
Kristall,"Проспект Тауелсиздик, 26/3, Астана",Продукты
Инжу,"Улица Желтоксан, 2/3, Астана",Продукты
My Mart,"Проспект Туран, 55/11, Астана",Продукты
Кайырлы,"Улица Шамши Калдаяков, 25а, Астана",Продукты
Сапа,"Улица Шаймерден Косшыгулулы, 7, Астана",Продукты
Алма,"Улица Жумекен Нажимеденов, 44а, Астана",Продукты
Лидер,"Проспект Абая, 51/2, Астана",Продукты
Baqpen 2,"Улица Сыганак, 16/1, Астана",Продукты
Керемет,"Улица Мухтара Ауэзова, 22, Астана",Продукты
Sun Mart,"Аль-Фараби проспект, 38/2, Астана",Продукты
Freshfood,"Проспект Тауелсиздик, 34/2, Астана",Продукты
Аяна,"Улица Шаймерден Косшыгулулы, 14, Астана",Продукты
7Dan,"Проспект Ракымжан Кошкарбаев, 32/3 блок И, Астана",Продукты
Family,"Улица Кайым Мухамедханов, 6, Астана",Продукты
Арыстан,"Проспект Абылай хана, 49, Астана",Продукты
Салем,"Улица Култегин, 14, Астана",Продукты
AseMa market,"Керей, Жанибек хандар улица, 44/2, Астана",Продукты
Бану,"Улица Маншук Маметова, 2, Астана",Продукты
На Потанина,"Улица Григория Потанина, 6/2, Астана",Продукты
Бірлік,"Проспект Тауелсиздик, 38/2, Астана",Продукты
Merci,"Улица Шолпан Иманбаевой, 10, Астана",Продукты
Food Shop,"Улица Кенжебек Кумисбеков, 2п, Астана",Продукты
Магнат,"Улица Е 669, 4, Астана",Продукты
Алатау,"Улица Е 181, 1, Астана",Продукты
Есиль,"Улица Сыганак, 64, Астана",Продукты
Эконом,"Улица Кенен Азербаев, 12, Астана",Продукты
Zeze,"Улица Тулкибас, 53, Астана",Продукты
Бибінұр,"Улица Каныш Сатпаев, 31, Астана",Продукты
Нур-ай,"Проспект Абая, 92/1, Астана",Продукты
Алма,"Улица Сагадат Нурмагамбетов, 23, Астана",Продукты
Адина,"Улица Ермек Серкебаев, 33, Астана",Продукты
Камила,"Улица Малика Габдуллина, 12/1, Астана",Продукты
Асыл,"Улица Бейбитшилик, 20, Астана",Продукты
Радуга,"Кабанбай батыр проспект, 5/1, Астана",Продукты
Ulytau Market,"Улица Роза Багланова, 1, Астана",Продукты
Bizdiń Market,"Проспект Абылай хана, 58, Астана",Продукты
Apero,"Улица Шамши Калдаяков, 23, Астана",Продукты
Ария,"Проспект Сарыарка, 31/2, Астана",Продукты
Елік-ай,"Проспект Тауелсиздик, 12/2, Астана",Продукты
Elite,"Улица Калибек Куанышбаев, 15, Астана",Продукты
Molmart,"Проспект Улы Дала, 65/1, Астана",Продукты
Rada,"Улица Боталы, 26/2, Астана",Продукты
БайМаркет,"Улица Кайрат Рыскулбеков, 29, Астана",Продукты
Мерей,"Улица Кордай, 79а, Астана",Продукты
Айлана,"Улица Щорса, 12/2, Астана",Продукты
Батырхан,"Улица Жубан Молдагалиев, 6 к2, Астана",Продукты
Smile,"Улица Илияс Омаров, 27, Астана",Продукты
Ая,"Улица Асан Кайгы, 8, Астана",Продукты
Арман,"Улица Е 251, 4к, Астана",Продукты
Mia market,"Улица Ахмет Байтурсынулы, 4/1, Астана",Продукты
Go Market,"Проспект Ракымжан Кошкарбаев, 68, Астана",Продукты
Samrat,"Улица Абикен Бектуров, 11/1, Астана",Продукты
Molmart,"Улица Илияс Омаров, 21, Астана",Продукты
Дана,"Улица Жидебай, 2а, Астана",Продукты
А-101,"ЖК Грин парк, улица Анет баба, 1, Астана",Продукты
Улыбка,"Проспект Тауелсиздик, 45/1, Астана",Продукты
Күнде маркет,"Улица Е-36, 5, Астана",Продукты
Жибек,"Улица Байшешек, 29а, Астана",Продукты
Көктем,"Проспект Сарыарка, 1 блок А, Астана",Продукты
Айша,"Улица Маншук Маметова, 10, Астана",Продукты
Shay рay,"Улица Шокан Уалиханов, 23/1, Астана",Продукты
Turan market,"Проспект Туран, 83/1, Астана",Продукты
Аяла,"Улица Чингиз Айтматов, 36, Астана",Продукты
Ерасыл,"Улица А 91, 12, Астана",Продукты
Сəтті,"Проспект Улы Дала, 56/2, Астана",Продукты
Januia,"Улица Ахмет Байтурсынулы, 47, Астана",Продукты
Seven market,"Улица Чингиз Айтматов, 62/1, Астана",Продукты
Медет,"Улица Жумекен Нажимеденов, 19, Астана",Продукты
Береке,"Улица Александр Бараев, 2/2, Астана",Продукты
Ерасыл,"Улица Степана Кубрина, 20/1, Астана",Продукты
Наз,"Улица Балкантау, 58/1, Астана",Продукты
Фараби,"Улица Кайрат Рыскулбеков, 4/2, Астана",Продукты
Ануар,"Проспект Абылай хана, 10/1, Астана",Продукты
Аділ,"Улица Ахмет Байтурсынулы, 14/1, Астана",Продукты
Жақсыгүл,"Улица Желтоксан, 48/1, Астана",Продукты
Баян,"Улица Е-15, 11/1, Астана",Продукты
Almond market,"Е-67 улица, 8, Астана",Продукты
Самал,"Улица Турар Рыскулов, 16/2, Астана",Продукты
Рахмет,"Улица Жанкент, 137а, Астана",Продукты
А_Market,"Проспект Туран, 40/2, Астана",Продукты
Мечта,"Проспект Абылай хана, 9/3, Астана",Продукты
Алаура,"Улица Евгения Брусиловского, 2, Астана",Продукты
Кристалл,"Улица Кайым Мухамедханов, 21, Астана",Продукты
Сәлем,"Улица Сыганак, 7, Астана",Продукты
Мой Маркет,"Проспект Шакарим Кудайбердыулы, 58, Астана",Продукты
Salem,"Проспект Мангилик Ел, 33/2, Астана",Продукты
Ақшың,"Улица Чингиз Айтматов, 29а, Астана",Продукты
АЮ,"Проспект Женис, 37, Астана",Продукты
Манго,"Улица Е 509, 7, Астана",Продукты
Мұрагер,"Аль-Фараби проспект, 7/3, Астана",Продукты
Skver,"Аль-Фараби проспект, 17п, Астана",Продукты
Buqar Jyray,"Проспект Туран, 50/4, Астана",Продукты
Каспиан,"Улица Алихан Бокейхан, 6, Астана",Продукты
Ақтоғай,"Улица Сауран, 12/1, Астана",Продукты
Дана,"Кабанбай батыр проспект, 40, Астана",Продукты
Баглан,"Таха Хусейна улица, 15/2, Астана",Продукты
Жанкент,"Улица Айнакол, 41/2, Астана",Продукты
Bai market,"Улица Е 669, 4, Астана",Продукты
Сәтті,"Улица Алихан Бокейхан, 25v, Астана",Продукты
Фарида,"Улица Алия Молдагулова, 17/1, Астана",Продукты
Береке,"Проспект Бауыржан Момышулы, 19/1, Астана",Продукты
Отан,"Улица Ахмет Байтурсынулы, 49/1, Астана",Продукты
Аймаркет,"Улица Манас, 22/2, Астана",Продукты
Apero,"Улица Сакена Сейфуллина, 8, Астана",Продукты
Mongo,"Улица Жумекен Нажимеденов, 13/1, Астана",Продукты
Болашақ,"Проспект Абылай хана, 6/1, Астана",Продукты
Рахат,"Проспект Тауелсиздик, 45/1, Астана",Продукты
Жадыра,"Улица генерал Сабыр Ракымов, 22, Астана",Продукты
Tem-As,"Улица Акмешит, 9, Астана",Продукты
Baldai,"Улица Азильхан Нуршаихов, 10 блок 2, Астана",Продукты
Айым,"Улица Бейбитшилик, 71, Астана",Продукты
Жанара,"Улица Ушкопир, 11, Астана",Продукты
Jan Mart,"Улица Чингиз Айтматов, 38, Астана",Продукты
Эдем,"Проспект Туран, 19/1, Астана",Продукты
Тимучи,"Улица Анет баба, 9/1Б, Астана",Продукты
Apero,"Улица Е 669, 4, Астана",Продукты
Мерей,"Проспект Бауыржан Момышулы, 13/1, Астана",Продукты
777,"Улица Жумекен Нажимеденов, 62 к2, Астана",Продукты
Береке,"Улица Куйши Дина, 13, Астана",Продукты
Макс,"Улица Айнакол, 60, Астана",Продукты
Ақ дән,"Улица Шамши Калдаяков, 24, Астана",Продукты
Ырыс,"Улица Алия Молдагулова, 30, Астана",Продукты
ЕлДана,"Улица Илияс Омаров, 5, Астана",Продукты
Лика,"Улица Бердибек Сокпакбаев, 18/1, Астана",Продукты
Шынар,"Улица Сакена Сейфуллина, 35, Астана",Продукты
Күншығыс,"Улица Жумекен Нажимеденов, 10/3, Астана",Продукты
Береке,"Улица Достык, 13, Астана",Продукты
Жанель,"Улица Сыганак, 54, Астана",Продукты
Food Mag,"Улица Култегин, 11/1, Астана",Продукты
77,"Проспект Бауыржан Момышулы, 12, Астана",Продукты
Каде,"Улица Сарайшык, 5/1, Астана",Продукты
Анара,"Проспект Нургиса Тлендиева, 346, Астана",Продукты
Белорусские продукты,"Улица Биржан сал, 2, Астана",Продукты
Аяжан,"Аль-Фараби проспект, 17/1, Астана",Продукты
Дося,"Улица Желтоксан, 37/3, Астана",Продукты
777,"Улица Бекарыс, 54/1, Астана",Продукты
Surprise,"Проспект Бауыржан Момышулы, 23, Астана",Продукты
Дан,"Улица Казыбек би, 13а, Астана",Продукты
Ақбұлақ,"Проспект Абылай хана, 21, Астана",Продукты
Хан,"Улица Сыганак, 54, Астана",Продукты
Горячий хлеб,"Улица Жанажол, 20Б, Астана",Продукты
Qut mart,"Проспект Туран, 46Б/2, Астана",Продукты
Мираж,"Улица Алексея Петрова, 7/1, Астана",Продукты
My Mart,"Улица Санжара Асфендиярова, 5, Астана",Продукты
НурМаркет,"Улица Кенесары, 8, Астана",Продукты
О’Кей,"Улица Беимбет Майлин, 8, Астана",Продукты
Ok,"Проспект Абылай хана, 62, Астана",Продукты
Moll,"Улица Сафуан Шаймерденов, 8, Астана",Продукты
Алтын жас,"Керей, Жанибек хандар улица, 9, Астана",Продукты
My Mart,"Улица Кайым Мухамедханов, 4Б блок H, Астана",Продукты
Дария,"Улица Сауран, 9, Астана",Продукты
Камилла,"Улица Халел Досмухамедулы, 58/1, Астана",Продукты
Ас маркет,"Улица Е-429, 14, Астана",Продукты
Тамаша,"Улица Куйши Дина, 30, Астана",Продукты
Азамат,"Улица Жанибека тархана, 9, Астана",Продукты
Nurastana.kz,"Керей, Жанибек хандар улица, 14/2 блок C, Астана",Продукты
Жайлы маркет,"Улица Жумекен Нажимеденов, 64, Астана",Продукты
Хороший,"Улица Конституции, 20, Астана",Продукты
Мини-маркет,"Улица Жумекен Нажимеденов, 17, Астана",Продукты
Twix,"Улица Толе би, 30, Астана",Продукты
Солнечный,"Улица Манас, 20/1, Астана",Продукты
Игілік,"Улица Желтоксан, 48/1, Астана",Продукты
Береке,"Улица Отырар, 4/3, Астана",Продукты
Ай-аспан,"Проспект Шакарим Кудайбердыулы, 25/1, Астана",Продукты
Қызыл Жебе,"Улица Казыбек би, 9/1, Астана",Продукты
Asia,"Улица Жумекен Нажимеденов, 13, Астана",Продукты
Ансар маркет,"Улица Жумекен Нажимеденов, 15, Астана",Продукты
Sara,"Улица Алексея Петрова, 12, Астана",Продукты
Magnat,"Улица А 52, 8, Астана",Продукты
Адал,"Улица Шолпан Иманбаевой, 5, Астана",Продукты
Good mart,"Кабанбай батыр проспект, 43в, Астана",Продукты
Алан,"Улица Аманжол Болекпаев, 3, Астана",Продукты
Кентау,"Улица Сакена Сейфуллина, 46/4, Астана",Продукты
Sunmarket,"Улица Казыбек би, 37, Астана",Продукты
Восьмерочка,"Проспект Туран, 59/2 блок B, Астана",Продукты
Sardar,"Улица Анет баба, 13/2, Астана",Продукты
АдельЯ,"Улица Шамши Калдаяков, 24, Астана",Продукты
Байтоқ,"Улица Сауран, 4, Астана",Продукты
Sattilik,"Улица Айтеке би, 11, Астана",Продукты
Тулпар,"Проспект Шакарим Кудайбердыулы, 4, Астана",Продукты
Адина,"Улица Анет баба, 13, Астана",Продукты
Абат,"Гете улица, 10/1, Астана",Продукты
Кулсай,"Шоссе Коргалжын, 4, Астана",Продукты
Самир,"Улица Жаханша Досмухамедулы, 5/1, Астана",Продукты
Радуга,"Проспект Тауелсиздик, 12, Астана",Продукты
Smile,"Переулок Талды-222, 9, Астана",Продукты
Акмола-Нан,"Улица Александра Затаевича, 3/9, Астана",Продукты
Кыран,"Улица Е 509, 9, Астана",Продукты
Сауле,"Улица Мухтара Ауэзова, 41, Астана",Продукты
Грация,"Улица Акмешит, 7/1, Астана",Продукты
Тендік,"Улица Маскеу, 20/3, Астана",Продукты
Шахназ,"Улица Илияс Есенберлин, 20, Астана",Продукты
Сарыбұлақ,"Проспект Сарыарка, 11, Астана",Продукты
Гурман,"Проспект Бауыржан Момышулы, 4, Астана",Продукты
Причал,"Улица Бозторгай, 10/1, Астана",Продукты
Береке,"Улица Ахмет Байтурсынулы, 23 блок А, Астана",Продукты
Halyk,"Аль-Фараби проспект, 15/1, Астана",Продукты
Раушан,"Улица Аксу-Аюлы, 35а, Астана",Продукты
Baz Market,"Улица Каныш Сатпаев, 19/1, Астана",Продукты
Дос маркет,"Проспект Республики, 4, Астана",Продукты
Rich,"Улица Жумекен Нажимеденов, 64, Астана",Продукты
Aidyn,"Улица Куйши Дина, 23/1, Астана",Продукты
Айлин,"Улица Жанибека тархана, 2/6, Астана",Продукты
Мадина,"Проспект Туран, 57/5, Астана",Продукты
